"ScrapeDatetime","Year","Country","Goods","ExportWeightTon","ExportValueKUSD","ImportWeightTon","ImportValueKUSD","BalanceOfTradeKUSD"
"2025-01-06 02:45","2024","Jordan","Organic chemicals","              18,400.4","              30,311","               9,512.1","              23,950","               6,361"
"2025-01-06 02:45","2024","Jordan","Pharmaceutical products","                  92.0","              19,765","                  12.8","               2,324","              17,442"
"2025-01-06 02:45","2024","Jordan","Fertilisers","                   0.0","                   0","                  21.6","                  34","                 -34"
"2025-01-06 02:45","2024","Jordan","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                  43.5","                 263","                   0.0","                   0","                 263"
"2025-01-06 02:45","2024","Jordan","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","                  15.7","               1,216","                  40.0","                  42","               1,174"
"2025-01-06 02:45","2024","Jordan","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparation with a basis of plaster","               1,147.6","               2,154","                   0.0","                   0","               2,154"
"2025-01-06 02:45","2024","Jordan","Albuminoidal substances; modified starches; glues; enzymes","                   3.9","                  41","                   0.0","                   0","                  40"
"2025-01-06 02:45","2024","Jordan","Miscellaneous chemical products","                 590.9","               1,981","                   1.6","                   7","               1,974"
"2025-01-06 02:45","2024","Jordan","Plastics and articles thereof","               5,183.5","               9,281","                   0.2","                  47","               9,233"
"2025-01-06 02:45","2024","Jordan","Rubber and articles thereof","                 755.9","               3,486","                   0.0","                   0","               3,486"
"2025-01-06 02:45","2024","Jordan","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","                   1.0","                   1","                   0.0","                   2","                  -0"
"2025-01-06 02:45","2024","Jordan","Paper and paperboard; articles of paper pulp, of paper or of paperboard","                 425.4","                 648","                   1.0","                   4","                 644"
"2025-01-06 02:45","2024","Jordan","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                   2.9","                  20","                   0.1","                   2","                  18"
"2025-01-06 02:45","2024","Jordan","Wool, fine or coarse animal hair; horsehair yarn and woven fabric","                   4.2","                 159","                   0.0","                   0","                 159"
"2025-01-06 02:45","2024","Jordan","Cotton","                   5.2","                 112","                   0.0","                   0","                 112"
"2025-01-06 02:45","2024","Jordan","Man-made filaments; strip and the like of man-made textile materials","                 430.7","               4,715","                   1.1","                  49","               4,665"
"2025-01-06 02:45","2024","Jordan","Man-made staple fibres","                 246.3","                 375","                   0.0","                   0","                 375"
"2025-01-06 02:45","2024","Jordan","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                  79.6","                 267","                   0.0","                   0","                 267"
"2025-01-06 02:45","2024","Jordan","Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","                   4.9","                  75","                   0.0","                   0","                  75"
"2025-01-06 02:45","2024","Jordan","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","                  96.9","                 192","                   0.0","                   0","                 192"
"2025-01-06 02:45","2024","Jordan","Knitted or crocheted fabrics","               1,148.1","               7,781","                   0.0","                   0","               7,781"
"2025-01-06 02:45","2024","Jordan","Articles of apparel and clothing accessories, knitted or crocheted","                   4.7","                 121","                  80.1","               4,967","              -4,846"
"2025-01-06 02:45","2024","Jordan","Articles of apparel and clothing accessories, not knitted or crocheted","                   0.8","                 342","                  15.9","               1,386","              -1,044"
"2025-01-06 02:45","2024","Jordan","Other made up textile articles; sets; worn clothing and worn textile articles; rags","                 168.7","                 210","                  18.1","                  66","                 144"
"2025-01-06 02:45","2024","Jordan","Footwear, gaiters and the like; parts of such articles","                   0.0","                   1","                   0.0","                   1","                   0"
"2025-01-06 02:45","2024","Jordan","Headgear and parts thereof","                   0.0","                   0","                   0.0","                   3","                  -3"
"2025-01-06 02:45","2024","Jordan","Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","                   0.1","                   4","                   0.0","                   0","                   4"
"2025-01-06 02:45","2024","Jordan","Articles of stone, plaster, cement, asbestos, mica or similar materials","                   7.7","                  62","                   0.0","                   0","                  62"
"2025-01-06 02:45","2024","Jordan","Ceramic products","                   0.5","                   5","                   0.0","                   0","                   5"
"2025-01-06 02:45","2024","Jordan","Glass and glassware","                   0.4","                  13","                   0.0","                   0","                  13"
"2025-01-06 02:45","2024","Jordan","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","                   0.2","                  13","                  17.7","               1,526","              -1,513"
"2025-01-06 02:45","2024","Jordan","Iron and steel","               7,254.4","               4,919","                   0.0","                   0","               4,919"
"2025-01-06 02:45","2024","Jordan","Articles of iron or steel","                  43.0","                 344","                   0.0","                   0","                 344"
"2025-01-06 02:45","2024","Jordan","Copper and articles thereof","                 249.7","               2,776","               2,776.9","              23,182","             -20,406"
"2025-01-06 02:45","2024","Jordan","Nickel and articles thereof","                   0.0","                   0","                  20.5","                 115","                -115"
"2025-01-06 02:45","2024","Jordan","Aluminium and articles thereof","                  48.3","                 349","               6,262.1","              11,109","             -10,760"
"2025-01-06 02:45","2024","Jordan","Zinc and articles thereof","                 126.0","                 426","                   0.0","                   0","                 426"
"2025-01-06 02:45","2024","Jordan","Other base metals; cermets; articles thereof","                   0.0","                   2","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Jordan","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                  19.9","                 289","                   0.0","                   0","                 289"
"2025-01-06 02:45","2024","Jordan","Miscellaneous articles of base metal","                  86.8","                 204","                   0.0","                   0","                 204"
"2025-01-06 02:45","2024","Jordan","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","               5,166.9","              21,023","                   0.1","                  21","              21,002"
"2025-01-06 02:45","2024","Jordan","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","                 660.8","               5,512","                   1.5","               1,672","               3,840"
"2025-01-06 02:45","2024","Jordan","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","              51,426.7","             360,087","                   6.8","                  36","             360,051"
"2025-01-06 02:45","2024","Jordan","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                  70.3","               7,482","                   0.5","                  56","               7,426"
"2025-01-06 02:45","2024","Jordan","Clocks and watches and parts thereof","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Jordan","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings","                   8.4","                 363","                   0.0","                   0","                 363"
"2025-01-06 02:45","2024","Jordan","Toys, games and sports requisites; parts and accessories thereof","                   3.0","                  49","                   0.0","                   0","                  49"
"2025-01-06 02:45","2024","Jordan","Miscellanous manufactured articles","                   2.7","                  82","                   0.0","                   0","                  82"
"2025-01-06 02:45","2024","Kazakhstan","Live animals","                   0.0","                   1","                   0.2","                   6","                  -5"
"2025-01-06 02:45","2024","Kazakhstan","Fish and crustaceans, molluscs and other aquatic invertebrates","                   0.2","                   0","                   1.5","                   7","                  -6"
"2025-01-06 02:45","2024","Kazakhstan","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","                   7.9","                  50","                   1.5","                  15","                  35"
"2025-01-06 02:45","2024","Kazakhstan","Products of animal origin, not elsewhere specified or included","                   0.0","                   0","                   0.6","              34,649","             -34,649"
"2025-01-06 02:45","2024","Kazakhstan","Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","                   0.0","                   0","                   0.0","                   1","                  -1"
"2025-01-06 02:45","2024","Kazakhstan","Edible fruit and nuts; peel of citrus fruit or melons","                   2.2","                  26","                   0.0","                   0","                  26"
"2025-01-06 02:45","2024","Kazakhstan","Coffee, tea, mate and spices","                  17.7","                 139","                   0.7","                   2","                 136"
"2025-01-06 02:45","2024","Kazakhstan","Cereals","                  86.1","                 132","                   0.0","                   0","                 132"
"2025-01-06 02:45","2024","Kazakhstan","Products of the milling industry; malt; starches; inulin; wheat gluten","                   5.4","                  17","                   0.0","                   0","                  17"
"2025-01-06 02:45","2024","Kazakhstan","Oil seeds and oleaginous fruits;miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","                  65.9","               1,696","                 117.3","                 250","               1,445"
"2025-01-06 02:45","2024","Kazakhstan","Lac; gums, resins and other vegetable saps and extracts","                   0.2","                  12","                   0.0","                   0","                  12"
"2025-01-06 02:45","2024","Kazakhstan","Vegetable plaiting materials; vegetable products not elsewhere specified or included","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Kazakhstan","Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","                  27.9","                 194","                   0.0","                   0","                 194"
"2025-01-06 02:45","2024","Kazakhstan","Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects","                  82.5","                 574","                   0.0","                   0","                 574"
"2025-01-06 02:45","2024","Kazakhstan","Sugars and sugar confectionery","                 209.5","               1,306","                   5.0","                   9","               1,298"
"2025-01-06 02:45","2024","Kazakhstan","Cocoa and cocoa preparations","                  91.2","                 942","                   1.4","                  13","                 928"
"2025-01-06 02:45","2024","Kazakhstan","Preparations of cereals, flour, starch or milk; pastrycooks' products","               3,814.7","              18,067","                  48.5","                  93","              17,975"
"2025-01-06 02:45","2024","Kazakhstan","Preparations of vegetables, fruit, nuts or other parts of plants","                 176.4","               2,643","                   0.0","                   0","               2,643"
"2025-01-06 02:45","2024","Kazakhstan","Miscellaneous edible preparations","               3,042.0","              13,531","                  13.2","                  28","              13,503"
"2025-01-06 02:45","2024","Kazakhstan","Beverages, spirits and vinegar","               3,196.3","               3,956","                 181.2","                 156","               3,800"
"2025-01-06 02:45","2024","Kazakhstan","Residues and waste from the food industries; prepared animal fodder","                  82.0","                  78","                  17.0","                  19","                  58"
"2025-01-06 02:45","2024","Kazakhstan","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","                 401.3","               5,423","                   0.0","                   0","               5,423"
"2025-01-06 02:45","2024","Kazakhstan","Salt; sulphur; earths and stone; plastering materials, lime and cement","                  20.3","                  91","               1,674.0","                 441","                -350"
"2025-01-06 02:45","2024","Kazakhstan","Ores, slag and ash","                   0.0","                   0","                 943.5","              20,033","             -20,033"
"2025-01-06 02:45","2024","Kazakhstan","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","               9,623.1","              24,309","           1,458,832.1","             971,164","            -946,855"
"2025-01-06 02:45","2024","Kazakhstan","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes","               1,042.2","                 502","                 593.7","              65,886","             -65,384"
"2025-01-06 02:45","2024","Kazakhstan","Organic chemicals","                  46.0","               1,205","                   0.0","                   2","               1,203"
"2025-01-06 02:45","2024","Kazakhstan","Pharmaceutical products","                  73.2","              11,434","                   0.0","                   0","              11,434"
"2025-01-06 02:45","2024","Kazakhstan","Fertilisers","                  40.1","                  13","                   0.0","                   0","                  13"
"2025-01-06 02:45","2024","Kazakhstan","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                 499.8","               3,192","                   0.0","                   0","               3,192"
"2025-01-06 02:45","2024","Kazakhstan","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","               3,812.6","              87,040","                   0.5","                  77","              86,964"
"2025-01-06 02:45","2024","Kazakhstan","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparation with a basis of plaster","                 962.4","               5,773","                   0.0","                   0","               5,773"
"2025-01-06 02:45","2024","Kazakhstan","Albuminoidal substances; modified starches; glues; enzymes","                  31.6","                 721","                   0.0","                   0","                 721"
"2025-01-06 02:45","2024","Kazakhstan","Photographic or cinematographic goods","                   0.8","                  59","                   0.0","                   0","                  59"
"2025-01-06 02:45","2024","Kazakhstan","Miscellaneous chemical products","                 937.1","               4,999","                   3.7","                 192","               4,807"
"2025-01-06 02:45","2024","Kazakhstan","Plastics and articles thereof","              15,829.4","              30,166","                   0.1","                   3","              30,164"
"2025-01-06 02:45","2024","Kazakhstan","Rubber and articles thereof","               4,106.0","              19,498","                   0.0","                   0","              19,498"
"2025-01-06 02:45","2024","Kazakhstan","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","                   5.0","                 150","                   0.0","                   2","                 148"
"2025-01-06 02:45","2024","Kazakhstan","Wood and articles of wood; wood charcoal","                   2.7","                  23","                   0.0","                   0","                  23"
"2025-01-06 02:45","2024","Kazakhstan","Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Kazakhstan","Paper and paperboard; articles of paper pulp, of paper or of paperboard","                 190.7","                 929","                   0.3","                   3","                 926"
"2025-01-06 02:45","2024","Kazakhstan","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                   6.3","                  44","                   0.1","                   1","                  42"
"2025-01-06 02:45","2024","Kazakhstan","Silk","                   0.0","                   5","                   0.0","                   0","                   5"
"2025-01-06 02:45","2024","Kazakhstan","Cotton","                   1.1","                  12","                   0.0","                   0","                  12"
"2025-01-06 02:45","2024","Kazakhstan","Man-made filaments; strip and the like of man-made textile materials","                  17.1","                 563","                   0.0","                   0","                 563"
"2025-01-06 02:45","2024","Kazakhstan","Man-made staple fibres","                   2.4","                  32","                   0.0","                   0","                  32"
"2025-01-06 02:45","2024","Kazakhstan","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                  32.6","               1,026","                   0.0","                   0","               1,026"
"2025-01-06 02:45","2024","Kazakhstan","Carpets and other textile floor coverings","                   0.2","                   2","                   0.0","                   0","                   2"
"2025-01-06 02:45","2024","Kazakhstan","Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","                   0.0","                   2","                   0.0","                   0","                   2"
"2025-01-06 02:45","2024","Kazakhstan","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","                   6.9","                 151","                   0.0","                   0","                 151"
"2025-01-06 02:45","2024","Kazakhstan","Knitted or crocheted fabrics","                   0.0","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Kazakhstan","Articles of apparel and clothing accessories, knitted or crocheted","                  52.5","               1,229","                   0.0","                   1","               1,228"
"2025-01-06 02:45","2024","Kazakhstan","Articles of apparel and clothing accessories, not knitted or crocheted","                 246.3","               1,040","                   0.2","                  14","               1,026"
"2025-01-06 02:45","2024","Kazakhstan","Other made up textile articles; sets; worn clothing and worn textile articles; rags","                  49.5","                 349","                  35.0","                  50","                 299"
"2025-01-06 02:45","2024","Kazakhstan","Footwear, gaiters and the like; parts of such articles","                  17.9","                  34","                   0.0","                   0","                  34"
"2025-01-06 02:45","2024","Kazakhstan","Headgear and parts thereof","                   0.7","                  47","                   0.0","                   0","                  46"
"2025-01-06 02:45","2024","Kazakhstan","Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","                   1.3","                  13","                   0.0","                   0","                  13"
"2025-01-06 02:45","2024","Kazakhstan","Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","                   0.2","                  18","                   0.0","                   0","                  18"
"2025-01-06 02:45","2024","Kazakhstan","Articles of stone, plaster, cement, asbestos, mica or similar materials","                   1.4","                  24","                   0.0","                   0","                  24"
"2025-01-06 02:45","2024","Kazakhstan","Ceramic products","                   0.8","                  12","                   0.0","                   0","                  12"
"2025-01-06 02:45","2024","Kazakhstan","Glass and glassware","                 264.6","               2,375","                   0.0","                   0","               2,375"
"2025-01-06 02:45","2024","Kazakhstan","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin","                   0.0","                   2","                   0.0","                   0","                   2"
"2025-01-06 02:45","2024","Kazakhstan","Iron and steel","               6,073.6","               9,507","              54,061.0","             103,001","             -93,493"
"2025-01-06 02:45","2024","Kazakhstan","Articles of iron or steel","                 708.0","               3,846","                   0.1","                   4","               3,843"
"2025-01-06 02:45","2024","Kazakhstan","Copper and articles thereof","                   5.3","                 149","                   1.0","                  82","                  67"
"2025-01-06 02:45","2024","Kazakhstan","Aluminium and articles thereof","                  64.4","                 785","                   6.4","                 391","                 395"
"2025-01-06 02:45","2024","Kazakhstan","Lead and articles thereof","                   0.0","                   0","                 609.1","               1,370","              -1,370"
"2025-01-06 02:45","2024","Kazakhstan","Zinc and articles thereof","                   0.1","                   2","               2,307.0","               6,546","              -6,544"
"2025-01-06 02:45","2024","Kazakhstan","Other base metals; cermets; articles thereof","                  27.9","               7,651","               5,019.9","              40,409","             -32,758"
"2025-01-06 02:45","2024","Kazakhstan","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal","                  58.8","                 960","                   0.1","                   6","                 954"
"2025-01-06 02:45","2024","Kazakhstan","Miscellaneous articles of base metal","                 310.7","               2,295","                   0.0","                   0","               2,294"
"2025-01-06 02:45","2024","Kazakhstan","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","              20,276.7","             246,804","                   1.5","                  89","             246,715"
"2025-01-06 02:45","2024","Kazakhstan","Chapter 85 Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles","               4,225.6","              61,731","                   1.2","                 125","              61,606"
"2025-01-06 02:45","2024","Kazakhstan","Chapter 86 Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","                   5.7","                 317","                   0.0","                   2","                 315"
"2025-01-06 02:45","2024","Kazakhstan","Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof","             112,671.6","           1,443,475","                   0.4","                  22","           1,443,453"
"2025-01-06 02:45","2024","Kazakhstan","Aircraft, spacecraft, and parts thereof","                   0.1","                  15","                   0.0","                   0","                  15"
"2025-01-06 02:45","2024","Kazakhstan","Ships, boats and floating structures","                  17.6","                 924","                   0.0","                   0","                 924"
"2025-01-06 02:45","2024","Kazakhstan","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof","                 418.6","              47,020","                   0.3","                 529","              46,492"
"2025-01-06 02:45","2024","Kazakhstan","Clocks and watches and parts thereof","                   0.1","                  37","                   0.0","                   0","                  37"
"2025-01-06 02:45","2024","Kazakhstan","Musical instruments; parts and accessories of such articles","                   4.7","                  77","                   0.0","                   0","                  76"
"2025-01-06 02:45","2024","Kazakhstan","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; luminaires and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings","                 651.7","               8,438","                   0.2","                   3","               8,435"
"2025-01-06 02:45","2024","Kazakhstan","Toys, games and sports requisites; parts and accessories thereof","                   8.6","                 516","                   0.0","                   0","                 516"
"2025-01-06 02:45","2024","Kazakhstan","Miscellanous manufactured articles","                  33.9","                 405","                   0.0","                   0","                 405"
"2025-01-06 02:45","2024","Kazakhstan","Works of art, collectors' pieces and antiques","                   1.0","                 382","                   0.0","                   1","                 381"
"2025-01-06 02:45","2024","Kenya","Live animals","                   0.0","                   1","                   0.0","                  17","                 -16"
"2025-01-06 02:45","2024","Kenya","Fish and crustaceans, molluscs and other aquatic invertebrates","                 480.8","                 492","                  52.1","                 208","                 284"
"2025-01-06 02:45","2024","Kenya","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","                   0.0","                   0","                   0.0","                   0","                  -0"
"2025-01-06 02:45","2024","Kenya","Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage","                   0.0","                   0","                  24.6","                 983","                -983"
"2025-01-06 02:45","2024","Kenya","Edible fruit and nuts; peel of citrus fruit or melons","                   0.0","                   0","                  34.0","                 253","                -253"
"2025-01-06 02:45","2024","Kenya","Coffee, tea, mate and spices","                   0.9","                   4","               2,596.4","              15,581","             -15,577"
"2025-01-06 02:45","2024","Kenya","Cereals","              21,001.6","               5,813","                   0.0","                   0","               5,813"
"2025-01-06 02:45","2024","Kenya","Products of the milling industry; malt; starches; inulin; wheat gluten","                   5.4","                   9","                   0.0","                   0","                   9"
"2025-01-06 02:45","2024","Kenya","Oil seeds and oleaginous fruits;miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder","                   3.1","                 332","                   0.0","               1,007","                -675"
"2025-01-06 02:45","2024","Kenya","Lac; gums, resins and other vegetable saps and extracts","                   0.0","                   0","                   0.4","                  86","                 -86"
"2025-01-06 02:45","2024","Kenya","Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes","                   8.9","                  27","                  15.4","                 273","                -246"
"2025-01-06 02:45","2024","Kenya","Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects","                   0.2","                   3","                   0.0","                   0","                   3"
"2025-01-06 02:45","2024","Kenya","Sugars and sugar confectionery","                   0.9","                   2","                   0.0","                   0","                   2"
"2025-01-06 02:45","2024","Kenya","Preparations of cereals, flour, starch or milk; pastrycooks' products","                 101.9","                 462","                   0.0","                   0","                 462"
"2025-01-06 02:45","2024","Kenya","Preparations of vegetables, fruit, nuts or other parts of plants","                   2.3","                   7","                   2.6","                   5","                   2"
"2025-01-06 02:45","2024","Kenya","Miscellaneous edible preparations","                  37.0","                 119","                   4.5","                  89","                  30"
"2025-01-06 02:45","2024","Kenya","Beverages, spirits and vinegar","                  17.4","                  37","                   0.0","                   0","                  37"
"2025-01-06 02:45","2024","Kenya","Residues and waste from the food industries; prepared animal fodder","                 190.0","                 231","                   0.0","                   0","                 231"
"2025-01-06 02:45","2024","Kenya","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","                  25.2","                  26","                   0.0","                   0","                  26"
"2025-01-06 02:45","2024","Kenya","Salt; sulphur; earths and stone; plastering materials, lime and cement","                 241.7","                  37","                   0.0","                   0","                  37"
"2025-01-06 02:45","2024","Kenya","Ores, slag and ash","                   0.0","                   0","               2,887.5","               5,975","              -5,975"
"2025-01-06 02:45","2024","Kenya","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","               2,258.8","               3,181","                   0.0","                   0","               3,181"
"2025-01-06 02:45","2024","Kenya","Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes","               4,494.0","               1,936","                   0.0","                   0","               1,936"
"2025-01-06 02:45","2024","Kenya","Organic chemicals","               5,014.4","               8,656","                   0.0","                   0","               8,656"
"2025-01-06 02:45","2024","Kenya","Pharmaceutical products","                  21.4","               4,069","                   0.0","                   0","               4,069"
"2025-01-06 02:45","2024","Kenya","Fertilisers","                   9.1","                  76","                   0.0","                   0","                  76"
"2025-01-06 02:45","2024","Kenya","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks","                 708.1","               2,075","                   0.0","                   0","               2,075"
"2025-01-06 02:45","2024","Kenya","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","                  33.0","               1,155","                   0.6","                  19","               1,136"
"2025-01-06 02:45","2024","Kenya","Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparation with a basis of plaster","                  42.4","                 223","                   0.7","                  16","                 207"
"2025-01-06 02:45","2024","Kenya","Albuminoidal substances; modified starches; glues; enzymes","                  81.1","                 261","                   0.0","                   0","                 261"
"2025-01-06 02:45","2024","Kenya","Miscellaneous chemical products","                 488.8","               3,668","                 144.8","                  11","               3,657"
"2025-01-06 02:45","2024","Kenya","Plastics and articles thereof","              26,301.8","              31,735","                   0.8","                   0","              31,735"
"2025-01-06 02:45","2024","Kenya","Rubber and articles thereof","                 227.0","                 886","                   0.0","                   2","                 884"
"2025-01-06 02:45","2024","Kenya","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)","                 132.6","                 170","                   0.4","                  71","                  99"
"2025-01-06 02:45","2024","Kenya","Wood and articles of wood; wood charcoal","                   4.0","                   3","                   0.0","                   1","                   2"
"2025-01-06 02:45","2024","Kenya","Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork","                   0.0","                   0","                   0.6","                  54","                 -54"
"2025-01-06 02:45","2024","Kenya","Pulp of wood or of other fibrous cellulosic materials; recovered (waste and scrap) paper or paperboard","                 785.0","                 146","                   0.0","                   0","                 146"
"2025-01-06 02:45","2024","Kenya","Paper and paperboard; articles of paper pulp, of paper or of paperboard","              11,537.0","               5,809","                   0.0","                   0","               5,809"
"2025-01-06 02:45","2024","Kenya","Printed books, newspapers, picturesand other products of the printing industry; manuscripts, typescripts and plans","                  65.4","                 537","                   0.0","                   1","                 537"
"2025-01-06 02:45","2024","Kenya","Cotton","                   0.6","                   4","                   0.0","                   0","                   4"
"2025-01-06 02:45","2024","Kenya","Man-made filaments; strip and the like of man-made textile materials","               1,099.3","               2,569","                   0.1","                   2","               2,567"
"2025-01-06 02:45","2024","Kenya","Man-made staple fibres","               7,264.0","              13,848","                   0.0","                   0","              13,848"
"2025-01-06 02:45","2024","Kenya","Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof","                   0.0","                   1","                   0.0","                   0","                   1"
"2025-01-06 02:45","2024","Kenya","Carpets and other textile floor coverings","                  11.9","                  14","                   0.0","                   0","                  14"
"2025-01-06 02:45","2024","Kenya","Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery","                   1.3","                  18","                   0.0","                   0","                  18"
"2025-01-06 02:45","2024","Kenya","Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use","                  10.8","                  69","                   0.0","                   0","                  69"
"2025-01-06 02:45","2024","Kenya","Knitted or crocheted fabrics","                 309.9","               1,144","                   0.0","                   0","               1,144"
"2025-01-06 02:45","2024","Kenya","Articles of apparel and clothing accessories, knitted or crocheted","                   5.6","                  42","                  12.8","                 586","                -543"
"2025-01-06 02:45","2024","Kenya","Articles of apparel and clothing accessories, not knitted or crocheted","                   0.0","                   2","                  39.8","               1,913","              -1,911"
"2025-01-06 02:45","2024","Kenya","Other made up textile articles; sets; worn clothing and worn textile articles; rags","               1,984.5","               2,512","                  14.3","                  11","               2,501"
"2025-01-06 02:45","2024","Kenya","Footwear, gaiters and the like; parts of such articles","                   9.9","                  63","                   0.0","                   0","                  63"
"2025-01-06 02:45","2024","Kenya","Headgear and parts thereof","                   1.7","                  84","                   0.0","                   8","                  75"
"2025-01-06 02:45","2024","Kenya","Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof","                   0.1","                   0","                   0.0","                   0","                   0"
"2025-01-06 02:45","2024","Kenya","Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair","                   0.9","                  20","                   0.0","                   0","                  20"
"2025-01-06 02:45","2024","Kenya","Articles of stone, plaster, cement, asbestos, mica or similar materials","                   0.0","                   0","                   0.9","                   3","                  -3"
"2025-01-06 02:45","2024","Kenya","Ceramic products","                   2.5","                  11","                   0.0","                   0","                  11"
"2025-01-06 02:45","2024","Kenya","Glass and glassware","                   2.0","                 197","                   0.0","                   0","                 197"
